;link;type;rating;count;title;country;size;percentage;year;badge;price;main_description;usps;secondary_description;taste;complementaries;grape;label;certificate;producer_description;producer
971;https://www.gall.nl/tua-rita-giusto-di-notri-rood-75cl-414514.html;Royal Red;;;Tua Rita Giusto di Notri;Italië;75CL;14,5%;2016;2e halve prijs;79.0;Super Tuscan (beter bekend als ‘de Saint-Estèphe van Toscane’) gemaakt van 80% cabernet sauvignon, 10% merlot en 10% cabernet franc. De wijn rijpt 18 maanden op eikenhouten vaten. Hij is intens met cassis, bramen en pruimen. Daarnaast ontdek je tonen van vanille, viooltjes, specerijen en cederhout.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Giusto di Notri wordt gezien als ‘de Saint-Estèphe van Toscane’. Deze absolute topwijn is biologisch en wordt gemaakt van 80% cabernet sauvignon, aangevuld met gelijke delen merlot en cabernet franc. De naam van de wijn ‘Giusto di Notri’ is een verwijzing naar San Giusto (Sint Justus), de beschermheilige van het plaatsje Suvereto. En Notri is de exacte locatie van de Tua Rita winery. De wijn rijpt 18 maanden op nieuwe en gebruikte eikenhouten vaten. Hij is intens met cassis, bramen en pruimen. Daarnaast ontdek je tonen van vanille, viooltjes, specerijen en cederhout. Heerlijk bij wild, gegrilde ribeye of als afsluiter van een groot diner. Bij voorkeur in combinatie met oude kazen.;intens,specerijenen cederhout;wilden gegrilde ribeye;Cabernet sauvignon, Merlot, Cabernet franc;Bevat sulfur dioxide and sulfits;;Tua Rita is een familiebedrijf uit Toscane dat werd opgericht in 1984. Het is in handen van Rita Tua. Tua Rita betekent dan weer letterlijk: ‘jouw Rita’. Het domein ligt op een steenworp afstand van de kust in het plaatsje Notri, vlak bij de plaats Suvereto. Sangiovese is de lokale druif die al eeuwen wordt verbouwd. Tua Rita heeft echter naam en faam gemaakt met wijnen die worden gemaakt van Franse druivenrassen: merlot, cabernet sauvignon en syrah. Je zou Tua Rita dan ook een typisch voorbeeld van een Super Tuscan kunnen noemen. Tua Rita wordt gezien als een ‘garagist’, omdat ze in de jaren ’80 begonnen met slechts 2 hectare wijngaard. Inmiddels is dat aantal uitgegroeid tot de huidige 30 hectare.;Tua Rita
972;https://www.gall.nl/pink-flamingo-rose-magnum-rose-150cl-140856.html;Big Rosé;4.8;5.0;Pink Flamingo Rosé Magnum;Frankrijk;150CL;12,5%;2019;2e halve prijs;20.59;Bij Domaine Royal de Jarras aan de kust van de Middellandse Zee is de flamingo een vaste gast. Deze rosé wordt gemaakt van grenache gris en heeft een licht roze kleur. Bevat evenveel als twee flessen.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Bij Domaine Royal de Jarras aan de kust van de Middellandse Zee zijn inmiddels 178 verschillende vogelsoorten gespot. Een vaste gast is de flamingo waarnaar deze Gris Rosé is vernoemd. De wijn wordt gemaakt van grenache en heeft een licht roze kleur. Je proeft bessen, perzik, abrikoos en tropische fruit. Serveer deze rosé op een warme dag op 6 tot 8 graden. Heerlijk bij rode mul met ratatouille. Een rosé voor op het strand of aan het zwembad.;soepel,ronden fruitig;zalmen varkensvlees;Grenache;Bevat sulfur dioxide and sulfits;3 keer bekroond;Domaine Royal de Jarras ligt in de IGP Sable de Camargue. Dit is een subgebied van de Languedoc ter hoogte van de stad Montpellier. Om precies te zijn staan de wijngaarden van deze streek van Cap d’Agde tot 100 kilometer oostelijker in Saintes-Maries-de-la-Mer. Domaine Royal de Jarras beschikt over 806 hectare direct gelegen aan de Middellandse Zeekust. De bodem van het domein is rijk aan schelpen, fossielen en kalk. Domaine Royal de Jarras is in handen van Vranken Pommery Monopole. De bekendste merken die vallen onder hun portfolio zijn de Champagnes van Vranken, Pommery en Heidsieck & Co Monopole. Daarnaast beschikt het bedrijf over wijngaarden in de Provence en in de Portugese Douro.;Domaine Royal de Jarras
973;https://www.gall.nl/duo-pakket-top-provence-rose-2x75cl-413321.html;duo pakket;5.0;3.0;Duo Pakket Top Provence;;2X75CL;13%;;NIEUW;;"Een duopakket van twee van de meest bekende en meest gerenommeerde Provence rosé's. Een komt van het bekende wijnhuis Whispering Angel en de andere is wereldberoemde rosé van Domaines Ott.
Wat zit er in deze wijnbox? 


Whispering Angel


Domaine Ott by Ott";['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];De Whispering Angel van Château d'Esclans is elegant en fris met kruidigheid. De naam is een verwijzing naar de fluisterende engelen die op de muur van het kapelletje van het domein staan. De rosé van Domaines Ott is de beroemdste rosé van de wereld. De wijn heeft een zeer kort schilcontact met gehad met blauwe druiven. Dat zorgt voor een bleekroze kleur. Maar schijn bedriegt want deze rosé uit de Provence is aromatisch, gastronomisch en verfrissend met een rijke structuur.;Duo Pakket Top Provence;Duo Pakket Top Provence;;;;;
974;https://www.gall.nl/wakefield-st.-andrews-shiraz-rood-75cl-153346.html;Royal Red;;;Wakefield St. Andrews Shiraz;Australië;75CL;14,5%;2018;2e halve prijs;32.69;De St Andrews wijnen zijn vernoemd naar een historisch Australisch domein waar al in 1892 wijn werd gemaakt en worden alleen in uitzonderlijk goede oogstjaren gemaakt.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];De St Andrews wijnen van Wakefield zijn vernoemd naar een historisch Australisch domein waar al in 1892 wijn werd gemaakt. Sinds 1995 is het oude domein in handen van de familie Taylor van Wakefield. Alleen in uitzonderlijk goede oogstjaren maken zij nu de St Andrews wijnen. Hij rijpt 20 maanden op Amerikaans eikenhouten vaten. Deze shiraz is rijk en vol met bosbessen, koffie, chocola en specerijen. Heerlijk bij stoofschotels, wild, rood vlees of Indonesische rendang.;bosbessen,koffieen chocola;stoofschotel ,wilden rood vlees;Shiraz;Bevat sulfur dioxide and sulfits;5 keer bekroond;Wakefield is een Australisch familiebedrijf in handen van de familie Taylor. Het bedrijf is gelegen in Clare Valley op anderhalf uur rijden ten noorden van de stad Adelaide. Voor Australische begrippen is dat een steenworp afstand. De drie generaties Taylor maken er op een zo duurzaam mogelijke manier wijn. Zo kunnen ook de volgende generaties profiteren van het land dat wordt overgegeven op de jonge Taylors. Het estate is aangeplant met riesling, chardonnay, syrah en Bordeauxdruiven zoals cabernet sauvignon en merlot. Wakefield maakt wijnen in verschillende prijsklassen met bijbehorende kwaliteitsniveaus. Een aantal van hun verschillende ranges zijn St. Andrews, Jaraman en Wakefield Estate.;Wakefield
975;https://www.gall.nl/trimbach-pinot-gris-reserve-personelle-wit-75cl-123471.html;Big White;5.0;2.0;Trimbach Pinot Gris Réserve Personelle;Frankrijk;75CL;14%;2016;2e halve prijs;40.39;Elzasser pinot gris afkomstig van Grand Cru wijngaarden. Droog met een rijke envolle stijl. Gastronomisch, fruitig en kruidig. Je proeft rijpe perzik en tropischfruit.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];De druiven voor de Trimbach Pinot Gris Réserve Personelle zijn afkomstig van de Grand Cru wijngaarden van het domein. Zij hebben een gunstige ligging ten opzichte van de zon. Deze droge pinot gris uit de Elzas heeft een rijke en volle stijl. De wijn is gastronomisch, fruitig en kruidig. Je proeft rijpe perzik en tropisch fruit. Hij heeft een lange afdronk en gaat goed bij pittige gerechten. Denk dan bijvoorbeeld aan Indonesische rendang of gekookte mosselen met Spaanse peper en crème fraîche.;rijk,volen kruidig;pittige gerechtenen rendang;Pinot gris;Bevat sulfur dioxide and sulfits;4 keer bekroond;De familie Trimbach produceert al bijna vier eeuwen en al twaalf generaties lang wijnen in de Elzas. Ze zijn een begrip in de regio en eigenlijk ook over de hele wijnwereld. De winery van Maison Trimbach is gelegen in Ribeauvillé, maar deze producent beschikt ook over wijngaarden in Hunawihr, Bergheim, Rorschwihr, Riquewihr en Mittelwihr. De dorpen klinken Duits, maar we zitten natuurlijk in Frankrijk. De Elzas heeft een uniek microklimaat met uitzonderlijk veel zonuren dankzij de Vogezen. Mede hierdoor behoren de wijnen van Trimbach tot de meest gewilde ter wereld. Met name de mythische Clos Ste Hune, een Grand Cru wijngaard van 1,67 hectare, die jaarlijks slechts een paar duizend flessen topriesling oplevert.;Maison Trimbach
976;https://www.gall.nl/errazuriz-aconcagua-costa-las-pizarras-pinot-noir-rood-75cl-409405.html;Fruit Smoothie;;;Errazuriz Aconcagua Costa Las Pizarras Pinot Noir;Chili;75CL;13%;2018;2e halve prijs;69.0;De naam Las Pizarras (‘leisteen’ in het Spaans) is een verwijzing naar de bodem van de geselecteerde percelen waar de pinot noir voor deze Chileense topwijn staat aangeplant. Van vier verschillende plots in de Aconcagua Valley met een gezamenlijke grootte van 6,7 hectare komt deze complexe, delicate en elegante wijn.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];De wijn vergist uitsluitend door zijn natuurlijke gisten en rijpt vervolgens 13 maanden op Frans eiken, waarvan 35% nieuw. Levendig, intens en gelaagd met kersen, aardbeien, frambozen, rozenbottels, specerijen en natte stenen.;complex,delicaaten levendig;wit vleesen niet-ziltige vis;Pinot noir;Bevat sulfur dioxide and sulfits;5 keer bekroond;In 1870 plantte Don Maximiano Errázuriz Franse druivensoorten aan in de Aconcagua Valley in Chili. Het was de start van Viña Errázuriz. In de jaren ’30 kocht Don Alfonso Chadwick Errázuriz een domein van 300 hectare in de Alto Maipo Valley. Als captain van het Chileense polo-team legde hij een polo-veld aan op zijn domein. Een deel van dit domein is inmiddels weer verkocht, maar nog altijd bezit Errazuriz de beste 25 hectare. Inmiddels staat het oude polo-veld aangeplant met druiven en wordt er een wijn gemaakt ter nagedachtenis van de in 1993 overleden Don Alfonso: Viñedo Chadwick. In 2016 werd deze wijn als eerste Chileense wijn bekroond met de perfecte score van 100 punten door James Suckling.;Errazuriz
977;https://www.gall.nl/ch%C3%A2teau-meyney-rood-75cl-126330.html;Royal Red;;;Château Meyney;Frankrijk;75CL;13,5%;2019;2e halve prijs;31.98;Château Meyney heeft is een van de topwijnen van Saint-Estèphe gemaakt onder supervisie van wijnconsultant Hubert de Bouärd (Château Angélus). Deze geweldige wijn heeft een lange levensduur van 10 tot 15 jaar.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Château Meyney uit Saint-Estèphe beschikt over 51 hectare wijngaard, gelegen in één groot perceel. Vrij ongebruikelijk. De bodem is een mix van kiezels en kalksteen houdende klei aangeplant met druivenstokken met een gemiddelde leeftijd van 40 jaar. Voor oogstjaar 2019 is de wijn een blend van 42% cabernet sauvignon met 40% merlot en 18% petit verdot. Hij rijpt 16 tot 18 maanden op Franse eikenhouten vaten. Je proeft rode kersen, tabak, cederhout, specerijen en zachte tannines. Deze geweldige wijn heeft een lange levensduur van 10 tot 15 jaar.;rode kersen,tabak,cederhouten specerijen en zachte tannines;gegrild rood vlees;Cabernet sauvignon, Merlot, Petit verdot;Bevat sulfur dioxide and sulfits;3 keer bekroond;Château Meyney is een wijndomein uit Saint-Estèphe zonder classificatie. In 1662 was het een klooster. De monniken waren de eersten die hier wijnstokken aanplantten. Een aantal generaties lang was het domein in handen van de familie Luetkens, totdat het in 1919 werd gekocht door de familie Cordier. Pas in 2004 verkochten zij Château Meyney aan de huidige eigenaar, CA Grands Crus, eendochtermaatschappij van Groupe Crédit Agricole. Tevens eigenaar van Château Grand Puy Ducasse (Pauillac), Château de Rayne Vigneau (Sauternes) en een aantal Crus Bourgeois uit de Médoc. Sinds 2013 is Hubert de Bouärd van Château Angelus aangesteld als wijnconsultant. Dat levert al direct een aantal geweldige vintages op. De tweede wijn van het domein heet Prieur de Meyney.;Château Meyney
978;https://www.gall.nl/errazuriz-kai-rood-75cl-409324.html;Royal Red;;;Errazuriz Kai;Chili;75CL;14%;2019;2e halve prijs;64.39;Kai betekent ‘plant’ in de taal van de Mapuche, de oorspronkelijke bewoners van Chili. Deze wijn van Errazuriz krijgt deze naam, omdat hij wordt gemaakt van de druif carmenère. Tegenwoordig de nationale held van Chili. In het geweldige oogstjaar 2018 krijgt de carmenère een toevoeging van 5% syrah.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Kai is een van de icoonwijnen van deze producent uit de Aconcagua Valley.  De wijn rijpt maar liefst 22 maanden op Frans eiken, waarvan twee derde nieuw. Hij is zijdezacht met rijpe kersen, bosvruchten, vijgen, paprika, grafiet en Cubaanse sigaren.;zijdezacht,rijpe kersenen vijgen;gebraden kip;Syrah;Bevat sulfur dioxide and sulfits;4 keer bekroond;In 1870 plantte Don Maximiano Errázuriz Franse druivensoorten aan in de Aconcagua Valley in Chili. Het was de start van Viña Errázuriz. In de jaren ’30 kocht Don Alfonso Chadwick Errázuriz een domein van 300 hectare in de Alto Maipo Valley. Als captain van het Chileense polo-team legde hij een polo-veld aan op zijn domein. Een deel van dit domein is inmiddels weer verkocht, maar nog altijd bezit Errazuriz de beste 25 hectare. Inmiddels staat het oude polo-veld aangeplant met druiven en wordt er een wijn gemaakt ter nagedachtenis van de in 1993 overleden Don Alfonso: Viñedo Chadwick. In 2016 werd deze wijn als eerste Chileense wijn bekroond met de perfecte score van 100 punten door James Suckling.;Errazuriz
979;https://www.gall.nl/piccini-collezione-oro-chianti-riserva-magnum-rood-150cl-142557.html;Classic Red;4.1;10.0;Piccini Collezione Oro Chianti Riserva Magnum;Italië;150CL;13,5%;2019;2e halve prijs;15.98;Chianti uit de 'gouden collectie' van Piccini. Gemaakt van de beste sangiovese en cabernet sauvignon druiven uit de streek. Deze Riserva rijpt extra lang op eikenhouten vaten en komt op magnumformaat.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Collezione Oro, ofwel uit de 'gouden collectie'. Een wijn die gemaakt is van de rijpste en gezondste druiventrossen in de Chianti streek. Riserva gaat over de lagering: 70% van de wijn is gerijpt in grote eikenhouten vaten, 30% van de wijn in kleine eikenhouten vaten voor extra smaaklagen. Een fluweelzachte, rijke wijn die heerlijk smaakt bij de barbecue of bij pittige pastasauzen.;stevig en fris;pasta bologneseen gevogelte;Sangiovese, Cabernet sauvignon;Bevat sulfur dioxide and sulfits;2 keer bekroond;Piccini is het op vier na grootste wijnbedrijf in Toscane. Qua grootte volgt dit familiebedrijf op beroemde namen als Antinori, Banfi, Ruffino en Frescobaldi. Piccini bestaat al sinds 1882 en momenteel is de vierde generatie aan het roer. Belangrijke waarden van dit bedrijf zijn innovatie en een streven naar consequente kwaliteit en klanttevredenheid. Altijd met de waarde van hun familietradities in gedachten. Inmiddels beschikt het bedrijf over zes verschillende domeinen. Hiervan zijn vier domeinen gelegen in Toscane: Piccini, Valiano, Villa al Cortile en Tenuta Moraia. Daarnaast een domein in Basilicata: Regio Cantina. Tenslotte Torre Mora, gelegen op Sicilië onder de rook van de Etna.;Piccini
980;https://www.gall.nl/pebayle-du-hayot-sauternes-wit-50cl-469041.html;Dessertwijn;5.0;1.0;Pebayle du Hayot Sauternes;Frankrijk;50CL;13,5%;2018;2e halve prijs;15.99;"In deze prachtige dessertwijn ruik je gedroogd fruit en honing. Gemaakt van druiven met een nobele rotting. Edelzoet met sinaasappelmarmelade, gekaramelliseerde appel, honing, vanille en kaneel.
Past perfect bij cheese cake.";['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];De smaak is zeer rijk, intens en elegant met een goede balans en een frisse finale. Deze zoete witte wijn is geweldig in combinatie met blauwe kaas! Halve liter Sauternes gemaakt door Catherine en Fabienne du Hayot.;gerijpten rond;patéen het dessert;Sémillon, Sauvignon blanc;Bevat sulfur dioxide and sulfits;;Dit château bezit één van de oudste wijngaarden in de Sauternes Barsac-regio. Voor Catherine en Fabienne du Hayot is de oogst het allerbelangrijkste moment in de Sauternes. Een goede oogst is namelijk volledig afhankelijk van het optreden van 'nobele rotting'. Hierdoor zit er een enorme concentratie van het suikerniveau in de druif. Lekker dus.;Château Pebayle du Hayot
981;https://www.gall.nl/famille-bougrier-rose-danjou-rose-75cl-403369.html;Fruit Lover Rosé;5.0;3.0;Famille Bougrier Rosé d'Anjou;Frankrijk;75CL;11%;2021;2e halve prijs;8.69;Anjou is een subgebied binnen de Loire, gelegen rondom de stad Angers. Het staat bekend om de productie van rosé. In het geval van deze rosé van de familie Bougrier wordt hij gemaakt van gelijke delen gamay en grolleau.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Gamay vind je ook in de Beaujolais. De naam grolleau komt van het Franse woord grolle dat 'kraai' betekent. Deze druif is dan ook pikzwart. In de wijn proef je aardbei en framboos met snoepjesachtige zuurtjes. Schenk hem bij pittige gerechten, kipsaté van de barbecue, salades met fruit of als aperitief.;lichtzoet,aardbeien framboos;pittige gerechten ,kipsatéen fruitsalade;Gamay;Bevat sulfur dioxide and sulfits;;De familie Bougrier maakt al sinds 1885 wijnen in de Franse Loirestreek. Van het uiterste westen aan de Atlantische Oceaan tot aan het centrale gedeelte van de Loire. Dus van Muscadet Sèvre et Maine, waar de druivenstokken met hun wortels bijna in de Atlantische Oceaan staan aangeplant, tot aan de beroemde appellaties Sancerre en Pouilly-Fumé. Inmiddels is de vijfde generatie van dit onafhankelijke wijnhuis aan het roer. De focus ligt op witte wijnen gemaakt van de typische Loiredruiven chenin blanc, sauvignon blanc en melon de bourgogne. Daarnaast maken ze een bescheiden aandeel rosé en rode wijn. De stijl van het wijnhuis en de streek kenmerkt zich door elegantie, fruitigheid en frisheid.;SA Bougrier
