product_link;award_link;vintage;grade;contributor
https://www.gall.nl/klein-constantia-red-rood-75cl-117811.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=117811;Oogstjaar 2016;91 punten;Vinous
https://www.gall.nl/klein-constantia-red-rood-75cl-117811.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=117811;Oogstjaar 2017;93 punten;James Suckling
https://www.gall.nl/klein-constantia-red-rood-75cl-117811.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=117811;;91 punten;Tim Atkin
https://www.gall.nl/vidal-fleury-c%C3%B4tes-du-rh%C3%B4ne-rose-rose-75cl-138789.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=138789;Oogstjaar 2018;8+;De Grote Hamersma
https://www.gall.nl/vidal-fleury-c%C3%B4tes-du-rh%C3%B4ne-rose-rose-75cl-138789.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=138789;Oogstjaar 2019;88 punten;Vinous
https://www.gall.nl/vidal-fleury-c%C3%B4tes-du-rh%C3%B4ne-rose-rose-75cl-138789.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=138789;Oogstjaar 2021;Zilveren punten;Decanter
https://www.gall.nl/louis-bernard-louis-c%C3%B4te-du-rh%C3%B4ne-villages-rouge-rood-75cl-106879.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=106879;Oogstjaar 2015;gold punten;Decanter
https://www.gall.nl/louis-bernard-louis-c%C3%B4te-du-rh%C3%B4ne-villages-rouge-rood-75cl-106879.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=106879;;Bronzen medaille;International Wine Challenge
https://www.gall.nl/ondarre-rioja-reserva-rood-75cl-309605.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=309605;Oogstjaar 2012;90 punten;Wine Spectator
https://www.gall.nl/ondarre-rioja-reserva-rood-75cl-309605.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=309605;Oogstjaar 2014;92 punten;Tim Atkin
https://www.gall.nl/ondarre-rioja-reserva-rood-75cl-309605.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=309605;Oogstjaar 2015;92 punten;Wine Enthusiast
https://www.gall.nl/ondarre-rioja-reserva-rood-75cl-309605.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=309605;;Gouden medaille;Mundus Vini
https://www.gall.nl/ondarre-rioja-reserva-rood-75cl-309605.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=309605;Oogstjaar 2016;Gouden punten;Mundus Vini
https://www.gall.nl/ondarre-rioja-reserva-rood-75cl-309605.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=309605;Oogstjaar 2017;91 punten;Tim Atkin
https://www.gall.nl/ondarre-rioja-reserva-rood-75cl-309605.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=309605;;89 punten;Decanter
https://www.gall.nl/ondarre-rioja-reserva-rood-75cl-309605.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=309605;Oogstjaar 2018;8.5;De Grote Hamersma
https://www.gall.nl/argento-single-vineyard-altamira-malbec-bio-rood-75cl-405558.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=405558;Oogstjaar 2019;James Suckling;Tim Atkin
https://www.gall.nl/yealands-estate-single-vineyard-pinot-gris-wit-75cl-382876.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=382876;Oogstjaar 2019;Bronzen medaille;International Wine Challenge
https://www.gall.nl/lavis-classici-pinot-grigio-magnum-wit-150cl-124370.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=124370;Oogstjaar 2018;9;De Grote Hamersma
https://www.gall.nl/lavis-classici-pinot-grigio-magnum-wit-150cl-124370.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=124370;Oogstjaar 2020;9;De Grote Hamersma
https://www.gall.nl/crasto-vinho-tinto-rood-75cl-359963.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=359963;Oogstjaar 2015;16.5 punten;Jancis Robinson
https://www.gall.nl/crasto-vinho-tinto-rood-75cl-359963.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=359963;;Zilveren medaille;International Wine Challenge
https://www.gall.nl/crasto-vinho-tinto-rood-75cl-359963.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=359963;Oogstjaar 2017;8.5;De Wijngids
https://www.gall.nl/crasto-vinho-tinto-rood-75cl-359963.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=359963;Oogstjaar 2018;91 punten;James Suckling
https://www.gall.nl/penfolds-maxs-chardonnay-wit-75cl-403164.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=403164;Oogstjaar 2019;9;De Grote Hamersma
https://www.gall.nl/curvos-alvarinho-wit-75cl-131164.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=131164;Oogstjaar 2016;Gouden punten;Mundus Vini
https://www.gall.nl/curvos-alvarinho-wit-75cl-131164.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=131164;Oogstjaar 2018;Bronzen punten;Decanter
https://www.gall.nl/curvos-alvarinho-wit-75cl-131164.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=131164;;90 punten;Wine Enthusiast
https://www.gall.nl/curvos-alvarinho-wit-75cl-131164.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=131164;;87 punten;Wine Advocate
https://www.gall.nl/curvos-alvarinho-wit-75cl-131164.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=131164;;Bronzen medaille;International Wine Challenge
https://www.gall.nl/curvos-alvarinho-wit-75cl-131164.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=131164;Oogstjaar 2019;Bronzen medaille;International Wine & Spirits Competition
https://www.gall.nl/curvos-alvarinho-wit-75cl-131164.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=131164;Oogstjaar 2020;8+;De Grote Hamersma
https://www.gall.nl/zonin-cabernet-friuli-rood-75cl-131539.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=131539;Oogstjaar 2018;7.5;De Grote Hamersma
https://www.gall.nl/torres-natureo-rosado-rose-75cl-409251.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=409251;Oogstjaar 2020;7;De Grote Hamersma
https://www.gall.nl/leitz-motiv-blanc-de-blancs-wit-75cl-404292.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=404292;Oogstjaar 0000;7.5;De Grote Hamersma
https://www.gall.nl/laurus-c%C3%B4tes-du-rh%C3%B4ne-villages-rood-75cl-131202.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=131202;Oogstjaar 2016;p_90 punten;Wine Advocate
https://www.gall.nl/laurus-c%C3%B4tes-du-rh%C3%B4ne-villages-rood-75cl-131202.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=131202;;90 punten;Robert Parker
https://www.gall.nl/laurus-c%C3%B4tes-du-rh%C3%B4ne-villages-rood-75cl-131202.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=131202;;Bronzen punten;Decanter
https://www.gall.nl/laurus-c%C3%B4tes-du-rh%C3%B4ne-villages-rood-75cl-131202.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=131202;Oogstjaar 2017;88-91 punten;Robert Parker
https://www.gall.nl/laurus-c%C3%B4tes-du-rh%C3%B4ne-villages-rood-75cl-131202.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=131202;Oogstjaar 2018;87 punten;Robert Parker
https://www.gall.nl/adam-pinot-gris-reserve-wit-75cl-140503.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=140503;Oogstjaar 2018;8-;De Grote Hamersma
https://www.gall.nl/adam-pinot-gris-reserve-wit-75cl-140503.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=140503;Oogstjaar 2019;8.5;De Grote Hamersma
https://www.gall.nl/riporta-primitivo-di-manduria-rood-75cl-147885.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=147885;Oogstjaar 2019;8;De Grote Hamersma
https://www.gall.nl/riporta-primitivo-di-manduria-rood-75cl-147885.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=147885;Oogstjaar 2020;7.5;De Grote Hamersma
https://www.gall.nl/pagus-bisano-valpolicella-ripasso-superiore-rood-75cl-127175.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=127175;Oogstjaar 2017;Bronzen medaille;International Wine Challenge
https://www.gall.nl/pagus-bisano-valpolicella-ripasso-superiore-rood-75cl-127175.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=127175;Oogstjaar 2018;8.5;De Grote Hamersma
https://www.gall.nl/pagus-bisano-valpolicella-ripasso-superiore-rood-75cl-127175.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=127175;;Zilveren medaille;International Wine Challenge
https://www.gall.nl/pagus-bisano-valpolicella-ripasso-superiore-rood-75cl-127175.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=127175;Oogstjaar 2019;90 punten;Decanter
https://www.gall.nl/pagus-bisano-valpolicella-ripasso-superiore-rood-75cl-127175.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=127175;;Commended medaille;International Wine Challenge
https://www.gall.nl/cabolani-merlot-friuli-aquileia-rood-75cl-122637.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=122637;Oogstjaar 2016;8+;De Grote Hamersma
https://www.gall.nl/adriatico-verdicchio-wit-75cl-259357.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=259357;Oogstjaar 2019;8-;De Grote Hamersma
https://www.gall.nl/adriatico-verdicchio-wit-75cl-259357.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=259357;Oogstjaar 2021;8-;De Grote Hamersma
https://www.gall.nl/planeta-la-segreta-rosso-rood-37.5cl-259667.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=259667;Oogstjaar 2013;86 punten;Wine Spectator
https://www.gall.nl/planeta-la-segreta-rosso-rood-37.5cl-259667.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=259667;Oogstjaar 2014;8 plus;De Grote Hamersma
https://www.gall.nl/planeta-la-segreta-rosso-rood-37.5cl-259667.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=259667;Oogstjaar 2016;p_88 punten;Falstaff Wine Guide
https://www.gall.nl/planeta-la-segreta-rosso-rood-37.5cl-259667.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=259667;Oogstjaar 2017;89 punten;Falstaff Wine Guide
https://www.gall.nl/planeta-la-segreta-rosso-rood-37.5cl-259667.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=259667;Oogstjaar 2018;91 punten;James Suckling
https://www.gall.nl/groot-constantia-cabernet-sauvignon-rood-75cl-384844.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=384844;Oogstjaar 2013;Bronzen punten;Decanter
https://www.gall.nl/groot-constantia-cabernet-sauvignon-rood-75cl-384844.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=384844;Oogstjaar 2016;8.5;De Grote Hamersma
https://www.gall.nl/groot-constantia-cabernet-sauvignon-rood-75cl-384844.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=384844;Oogstjaar 2017;4.5 sterren;Platter's Wine Guide
https://www.gall.nl/groot-constantia-cabernet-sauvignon-rood-75cl-384844.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=384844;Oogstjaar 2018;93 punten;Wine Enthusiast
https://www.gall.nl/mucho-mas-tinto-magnum-rood-150cl-145092.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=145092;Oogstjaar 0000;Zilveren medaille;International Wine & Spirits Competition
https://www.gall.nl/mucho-mas-tinto-magnum-rood-150cl-145092.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=145092;;90 punten;Gilbert and Gaillard
https://www.gall.nl/famille-bougrier-confidences-menetou-salon-wit-75cl-403032.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=403032;Oogstjaar 2020;9;De Grote Hamersma
https://www.gall.nl/angoris-pinot-grigio-wit-75cl-258830.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=258830;Oogstjaar 2014;2 bicchieri;Gambero Rosso
https://www.gall.nl/angoris-pinot-grigio-wit-75cl-258830.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=258830;Oogstjaar 2015;87 punten;Gilbert and Gaillard
https://www.gall.nl/angoris-pinot-grigio-wit-75cl-258830.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=258830;Oogstjaar 2016;87 punten;Wine Enthusiast
https://www.gall.nl/angoris-pinot-grigio-wit-75cl-258830.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=258830;Oogstjaar 2018;Zilver punten;Decanter
https://www.gall.nl/angoris-pinot-grigio-wit-75cl-258830.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=258830;Oogstjaar 2020;90 punten;James Suckling
https://www.gall.nl/torres-celeste-verdejo-wit-75cl-402362.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=402362;Oogstjaar 2020;8.5;De Grote Hamersma
https://www.gall.nl/casal-mendes-rose-rose-75cl-353019.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=353019;Oogstjaar 0000;90 punten;James Suckling
https://www.gall.nl/lourensford-chrysalis-white-wit-75cl-148458.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=148458;Oogstjaar 2016;92 punten;Tim Atkin
https://www.gall.nl/lourensford-chrysalis-white-wit-75cl-148458.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=148458;Oogstjaar 2017;90 punten;Tim Atkin
https://www.gall.nl/andre-stuber-riesling-wit-75cl-140074.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=140074;Oogstjaar 2018;7.5;De Grote Hamersma
https://www.gall.nl/villa-locatelli-pinot-bianco-wit-75cl-258865.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=258865;Oogstjaar 2013;87 punten;Wine Advocate
https://www.gall.nl/villa-locatelli-pinot-bianco-wit-75cl-258865.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=258865;Oogstjaar 2015;Bronzen punten;Decanter
https://www.gall.nl/villa-locatelli-pinot-bianco-wit-75cl-258865.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=258865;Oogstjaar 2018;8+;De Grote Hamersma
https://www.gall.nl/eagles-nest-merlot-magnum-rood-150cl-122831.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=122831;Oogstjaar 2015;91 punten;Tim Atkin
https://www.gall.nl/eagles-nest-merlot-magnum-rood-150cl-122831.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=122831;;4.5 sterren;Platter's Wine Guide
https://www.gall.nl/eagles-nest-merlot-magnum-rood-150cl-122831.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=122831;;90 punten;Decanter
https://www.gall.nl/les-courtelles-picpoul-de-pinet-wit-75cl-196770.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=196770;Oogstjaar 2019;7.5;De Grote Hamersma
https://www.gall.nl/les-courtelles-picpoul-de-pinet-wit-75cl-196770.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=196770;Oogstjaar 2020;8;De Grote Hamersma
https://www.gall.nl/les-courtelles-picpoul-de-pinet-wit-75cl-196770.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=196770;Oogstjaar 2021;8;De Grote Hamersma
https://www.gall.nl/gruber-roschitz-riesling-roschitz-wit-75cl-110671.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=110671;Oogstjaar 2018;8 +;De Grote Hamersma
https://www.gall.nl/gruber-roschitz-riesling-roschitz-wit-75cl-110671.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=110671;Oogstjaar 2019;90 punten;Falstaff Wine Guide
https://www.gall.nl/deloach-california-pinot-noir-rood-75cl-112194.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=112194;Oogstjaar 2015;Zilveren punten;Mundus Vini
https://www.gall.nl/mirabeau-classic-rose-geschenkverpakking-rose-75cl-117781.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=117781;Oogstjaar 2017;91 punten;James Suckling
https://www.gall.nl/mirabeau-classic-rose-geschenkverpakking-rose-75cl-117781.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=117781;Oogstjaar 2019;87 punten;Wine Advocate
https://www.gall.nl/mirabeau-classic-rose-geschenkverpakking-rose-75cl-117781.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=117781;Oogstjaar 2020;8.5;De Grote Hamersma
https://www.gall.nl/andrian-chardonnay-somereto-wit-75cl-110574.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=110574;Oogstjaar 2015;92 punten;James Suckling
https://www.gall.nl/andrian-chardonnay-somereto-wit-75cl-110574.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=110574;Oogstjaar 2018;p_92 punten;James Suckling
https://www.gall.nl/andrian-chardonnay-somereto-wit-75cl-110574.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=110574;Oogstjaar 2019;8.5;De Grote Hamersma
https://www.gall.nl/araia-soave-classico-wit-75cl-259721.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=259721;Oogstjaar 2014;brons medaille;International Wine & Spirits Competition
https://www.gall.nl/araia-soave-classico-wit-75cl-259721.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=259721;Oogstjaar 2015;Zilver punten;Mundus Vini
https://www.gall.nl/araia-soave-classico-wit-75cl-259721.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=259721;Oogstjaar 2019;7;De Grote Hamersma
https://www.gall.nl/claus-de-peyron-vacqueyras-rood-75cl-189650.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=189650;Oogstjaar 2018;8;De Grote Hamersma
https://www.gall.nl/diego-de-almagro-valdepenas-rood-75cl-120022.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=120022;Oogstjaar 2019;7;De Grote Hamersma
https://www.gall.nl/love-by-leoube-rose-rose-75cl-163295.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=163295;Oogstjaar 2020;90 punten;Wine Enthusiast
https://www.gall.nl/love-by-leoube-rose-rose-75cl-163295.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=163295;;Zilveren punten;Bettane et Desseauve
https://www.gall.nl/love-by-leoube-rose-rose-75cl-163295.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=163295;;Zilveren punten;Decanter
https://www.gall.nl/torres-coronas-rood-75cl-313068.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=313068;Oogstjaar 2017;8.5;De Grote Hamersma
